position,11x,11y,angle,percentage,polarity
"11,13,15",394,125,328.3124656058471,100.0,0
"11,13,15",386,130,4.900658040570806,0.0,0
"11,13,15",379,139,357.5541795366973,100.0,0
"11,13,15",381,149,342.2412661573167,100.0,0
"11,13,15",361,162,356.3477772196937,100.0,0
"11,13,15",341,129,324.2510295720777,100.0,0
"11,13,15",353,190,339.13957675695406,100.0,0
"11,13,15",329,165,118.3561866735404,0.0,0
"11,13,15",285,184,191.16697130255042,0.0,0
"11,13,15",319,193,225.0,0.0,0
"11,13,15",321,211,234.22988624372772,0.0,0
"11,13,15",303,232,195.59405108617946,0.0,0
"11,13,15",302,246,192.09280290133395,0.0,0
"11,13,15",307,232,210.47985098146296,0.0,0
"11,13,15",303,218,202.35408475129998,0.0,0
"11,13,15",300,178,223.83623660334925,0.0,0
"11,13,15",300,160,249.22849660992418,0.0,0
"11,13,15",300,178,237.35115644418516,0.0,0
"11,13,15",301,173,117.42657691164526,0.0,0
"11,13,15",296,173,125.30947980434385,0.0,0
"11,13,15",406,53,198.67176249470134,0.0,0
"11,13,15",302,242,194.35525898815337,0.0,0
"11,13,15",301,236,199.3566349168991,0.0,0
"11,13,15",357,98,273.8104392383956,34.01491319770798,0
"11,13,15",387,96,318.68187602660555,98.11696575229365,0
"11,13,15",390,73,316.5664148765116,95.09487839501658,0
"11,13,15",390,66,321.89501072086347,100.0,0
"11,13,15",392,74,323.41327323340806,100.0,0
"11,13,15",395,58,317.2504320223843,96.07204574626329,0
"11,13,15",397,64,312.1711394851886,88.8159135502694,0
"11,13,15",392,73,315.2589356137619,93.22705087680268,0
"11,13,15",387,54,324.88745153332434,100.0,0
"11,13,15",387,56,324.66072575458895,100.0,0
"11,13,15",387,60,318.03613880321353,97.19448400459076,0
"11,13,15",387,60,314.42244114068853,92.0320587724122,0
"11,13,15",386,60,312.9580612488614,89.9400874983734,0
"11,13,15",386,62,310.81023501206096,86.87176430294423,0
"11,13,15",386,65,310.08043383297917,85.82919118997025,0
"11,13,15",386,72,308.52178216454155,83.60254594934507,0
"11,13,15",386,86,311.17153053320527,87.38790076172182,0
"11,13,15",386,88,314.01955491048955,91.45650701498506,0
"11,13,15",386,99,311.3505428604461,87.64363265778019,0
"11,13,15",385,106,315.8499552256239,94.07136460803413,0
"11,13,15",383,104,322.3585252611746,100.0,0
"11,13,15",383,115,319.2257624830618,98.89394640437405,0
"11,13,15",383,123,321.23727478764795,100.0,0
"11,13,15",384,128,321.76617482255307,100.0,0
"11,13,15",384,124,315.26446411468424,93.2349487352632,0
"11,13,15",387,129,312.4591297791274,89.2273282558963,0
"11,13,15",360,127,287.9765923649216,54.25227480703086,0
"11,13,15",318,224,147.01446877151474,0.0,0
"11,13,15",293,231,169.8124010372704,0.0,0
"11,13,15",287,213,193.32156056766868,0.0,0
"11,13,15",288,208,174.35175262626473,0.0,0
"11,13,15",286,243,191.299762829201,0.0,0
"11,13,15",295,229,202.3985462915293,0.0,0
"11,13,15",306,246,206.83280547290266,0.0,0
"11,13,15",301,242,202.61243605125267,0.0,0
