Source.Name,position,11x,11y,angle,percentage,polarity
Dumbbells_DataSet.csv,111315,311,311,314.1574757,94.15747574,1
Dumbbells_DataSet.csv,111315,311,311,316.5402185,96.54021849,1
Dumbbells_DataSet.csv,111315,311,311,317.4017996,97.40179959,1
Dumbbells_DataSet.csv,111315,311,311,318.6642946,98.66429465,1
Dumbbells_DataSet.csv,111315,311,311,320.103106,100,1
Dumbbells_DataSet.csv,111315,311,311,320.7498624,100,1
Dumbbells_DataSet.csv,111315,311,310,320.6570707,100,1
Dumbbells_DataSet.csv,111315,311,310,320.0672711,100,1
Dumbbells_DataSet.csv,111315,311,311,320.0156698,100,1
Dumbbells_DataSet.csv,111315,311,312,320.0156698,100,1
Dumbbells_DataSet.csv,111315,311,312,319.6362468,99.63624684,1
Dumbbells_DataSet.csv,111315,311,312,319.4700457,99.47004567,1
Dumbbells_DataSet.csv,111315,311,313,317.2698706,97.2698706,1
Dumbbells_DataSet.csv,111315,313,314,312.3826299,92.38262993,1
Dumbbells_DataSet.csv,111315,315,315,308.4610379,88.46103792,1
Dumbbells_DataSet.csv,111315,315,315,302.1294419,82.12944191,1
Dumbbells_DataSet.csv,111315,315,317,295.8362057,75.83620573,1
Dumbbells_DataSet.csv,111315,315,317,289.6687077,69.66870771,1
Dumbbells_DataSet.csv,111315,315,317,283.2207877,63.22078774,1
Dumbbells_DataSet.csv,111315,315,317,272.6821297,52.68212974,1
Dumbbells_DataSet.csv,111315,315,317,267.190018,47.19001801,1
Dumbbells_DataSet.csv,111315,315,316,263.907048,43.90704796,1
Dumbbells_DataSet.csv,111315,315,314,249.1120368,29.11203676,1
Dumbbells_DataSet.csv,111315,313,314,242.102729,22.10272897,1
Dumbbells_DataSet.csv,111315,311,314,237.4440714,17.44407139,1
Dumbbells_DataSet.csv,111315,310,314,228.0043376,8.0043376,1
Dumbbells_DataSet.csv,111315,310,314,222.377554,2.377554017,1
Dumbbells_DataSet.csv,111315,308,314,218.2150431,0,1
Dumbbells_DataSet.csv,111315,306,314,212.8544019,0,1
Dumbbells_DataSet.csv,111315,304,315,207.214439,0,1
Dumbbells_DataSet.csv,111315,302,316,204.5211043,0,1
Dumbbells_DataSet.csv,111315,302,318,198.5435609,0,1
